1.1183,136.82,1.7826,347.65,218.96,193.03,149.27,389.1,1650.5,22335.87,1122.5,346,20.75
1.1762,132.77,1.7431,353.9,221.15,197.4,149.39,379.5,1607.03,23916.44,1078.8,349,21.4
1.1731,130.56,1.7186,355.34,222.64,199.74,145.49,393.72,1582.06,25222.28,1078.8,357,22.25
1.2028,130.03,1.7276,356.7,225.22,201.47,147.27,379.1,1566.57,22687.35,1040.2,365,19.9
1.2897,124.93,1.7473,369.57,230.06,207.83,150.8,417.4,1577.98,22983.77,1052.8,352,17.75
1.2167,125.56,1.7383,364.82,233.58,208.64,152.99,411.09,1687.49,22023.05,1111.5,352.5,18.4
1.1942,129.2,1.7724,366.4,236.12,209.18,154.16,404.44,1745.13,21338.81,1149.6,352,17.55
1.1889,133.1,1.7845,365.23,235.41,211.2,151.11,398.06,1717.86,19345.95,1138.9,340,18.25
1.1835,133.42,1.7958,366.43,236.96,205.69,151.85,415.85,1734.03,17390.71,1169.6,334.5,19.8
1.2167,127.67,1.773,372.91,239.43,208.89,149.86,413.48,1803.22,18347.75,1203.6,336,21
1.2842,125.92,1.7653,376.71,237.84,212.26,149.91,409.16,1752.63,15951.73,1175,342,20.5
1.3212,127.34,1.7424,387.1,239.12,217.26,150.96,418.88,1615.42,15910.28,1135.5,356,20.35
1.3906,123.23,1.7566,390.06,244.91,220.51,152.56,417.08,1541.25,18061.12,1096,338.5,19.8
1.3839,119.98,1.792,393.41,252,223.42,158.87,404.25,1466.36,17399.08,1145.8,347.5,20.25
1.268,123.2,1.7489,390.03,255.41,225.66,163.86,417.58,1492.32,16767.4,1152.8,337.5,19.32
1.2271,124.38,1.7634,392.62,257.67,225.84,164.16,435.31,1544.34,17683.65,1151.3,332.5,18.94
1.2073,124.83,1.7685,400.49,261.49,228.3,169.76,430.73,1545.05,16924.95,1238.6,331.5,18.02
1.2155,124.75,1.8662,406.49,263.82,232.02,171.5,448.93,1571.85,17023.78,1264.2,329,18.57
1.1919,118.06,1.8197,415.33,272.57,241.6,177.27,446.11,1684.35,16953.35,1286.8,327.5,18.98
1.213,114.91,1.8129,419.89,273.87,233.55,181.02,442.73,1684.21,18591.45,1343.8,335.5,18.81
1.2312,111.22,1.7655,422.24,273.76,232.23,180.19,442.31,1627.19,20919.18,1323.7,352.5,19.03
1.2324,107.14,1.7466,423.43,274.98,230.81,182.09,447.69,1631.85,20552.35,1414.1,380.5,18.5
1.1477,106.8,1.7337,432.43,279.22,234.62,184.72,442.83,1697.63,19590,1493.6,377.5,17.32
1.1236,104.88,1.7998,437.75,282.76,240.97,186.03,448.68,1803.23,20380.14,1517.95,403,16.73
1.1661,104.71,1.7267,453.15,289.41,245.62,187.22,458.52,1944.89,21026.6,1573.66,369,16.82
1.195,106.15,1.7826,457.33,294.27,251.78,189.16,459.18,1915.71,20105.71,1562.52,351.5,17.27
1.1641,108.48,1.7288,461.19,299.15,255.51,192.63,459.57,2069,19702.97,1703.99,368,15.57
1.1397,109.13,1.7118,453.81,300.88,258.7,193.16,466.76,2057.77,16406.54,1738.63,369.5,14.51
1.1264,111.61,1.6726,456.45,305.38,262.63,195,469.9,2266.68,17417.24,1867.84,389,13.38
1.1213,109.01,1.6443,461.4,305.28,250.84,195.26,471.76,2177.45,20229.12,2007.47,376.5,14.89
1.1459,104.15,1.6364,450.35,298.28,249.42,192.81,466.91,2091.57,19997.2,1850.25,378.5,13.41
1.1715,102.75,1.6552,440.25,298.72,248.77,191.22,450.88,2133.11,19111.92,1805.41,387.5,13.66
1.1803,101.48,1.6613,439.6,294.28,250.41,188.69,447.82,2245.98,19725.25,1781.13,374,15.47
1.1899,104.66,1.6692,438.4,290.49,255.24,188.7,458.21,2127.7,20973.59,1789.92,384,16.51
1.2288,98.64,1.6443,436.52,292.52,248.85,185.58,448.38,2025.34,20643.93,1729.02,383.5,18.29
1.231,100.18,1.6564,445.2,294.33,247.55,187.09,457.09,2146.64,20449.39,1709.83,382.5,18.81
1.2392,100.17,1.6482,446.37,290.78,241.72,184.66,470.96,2212.85,20628.53,1750.32,385,16.1
1.2605,98.97,1.6233,439.59,286.51,246.68,184.08,455.1,2011.75,19563.81,1683.39,394,17.1
1.2973,96.95,1.6319,438.91,288.4,245.56,185.04,463.07,2071.63,19989.6,1660.83,386,17.2
1.2455,98.95,1.6546,440.56,292.83,248.41,188.13,451.23,2048.26,19075.62,1708.79,381.5,17.25
1.2619,99.77,1.6514,446.81,290.56,251.74,189.44,460.68,2106.58,19723.06,1725.53,381.5,16.22
1.2907,98.95,1.6469,454.42,296.05,251.73,189.66,480.81,2021.27,18649.82,1661.29,374.5,17.04
1.3356,96.7,1.6578,464,299.85,256.68,191.1,482.12,2102.18,17053.43,1700.4,374.5,17.45
1.4291,86.4,1.6926,467.15,304.33,270.09,194.27,506.42,1922.59,16139.95,1640.85,385,17.88
1.415,84.02,1.616,472.8,309.22,274.69,198,520.12,2015.94,16806.75,1697.36,388,19.88
1.3841,84.64,1.6161,495.15,317.65,287.32,200.74,533.13,2092.17,15436.79,1818.18,383,17.83
1.4131,84.9,1.6263,499.1,314.09,289.63,201.12,555.99,2083.93,14517.4,1866.53,386,16.56
1.4166,88.45,1.6243,493.18,324.67,285.43,203.5,560.03,2218.74,16677.53,1871.33,381.5,16.12
1.3315,97.4,1.6379,503.78,329.81,281.39,205.75,570.29,2238.31,18117.22,1909.9,380.5,16.3
1.3756,99.83,1.5799,511.17,333.37,290.31,210.23,582.49,2187.04,17913.06,1966.95,382.5,16.47
1.3857,101.98,1.5784,518.95,339.65,288.85,214.22,586.32,2167.91,17654.64,2009.29,381,16.59
1.3586,102.01,1.5856,528.1,348.83,291.3,219.61,616.17,2242.83,18744.42,2085.66,386.5,17.22
1.3672,103.38,1.5745,537.05,351.79,288.02,218.94,616.71,2253.88,19868.15,2123.43,385.5,19.1
1.3148,107.05,1.5987,537.04,358.81,285.16,213.9,649.93,2470.14,20812.74,2122.27,401.5,16.84
1.3305,105.22,1.596,525.02,348.76,281.13,215.35,653.65,2473.55,20125.37,2177.74,399,18.71
1.3261,107.28,1.5774,522.13,350.24,287.03,216.51,642.19,2485.87,21406.85,2325.46,395.5,20.72
1.2742,105.03,1.5864,519.38,355.7,283.35,218.7,638.26,2505.25,22041.3,2352.06,388.5,19.52
1.28,108.08,1.6319,517.07,355.16,288.5,213.76,670.28,2542.8,21956.19,2299.26,389.5,18.16
1.2844,109.73,1.675,523.51,352.47,289.48,214.81,657.44,2561.39,22530.75,2407.04,380,19.24
1.3278,106.88,1.5838,523.39,358.2,288.36,217.16,664.16,2473.35,20692.83,2251.89,384,19.22
1.3224,108.88,1.5856,522.71,362.19,296.45,220.11,655.68,2543.83,20166.9,2342.99,386,21.38
1.2816,111.37,1.6716,531.76,369.89,298.23,224.29,703.37,2651.85,21556.4,2393.95,379,23.35
1.2923,114.05,1.626,543.84,373.69,305.45,226.68,727.64,2659.25,20466.86,2394.05,378,22.68
1.2742,113.87,1.6554,556.17,381.86,307.97,226.76,739.6,2845.52,21020.36,2492.21,370.5,23.61
