0.462155;0.594654;1;0.01;3;0.01;1;3;14;3
0.455896;0.596866;1;0.01;4;0.02;1;1;13;2
0.465824;0.580284;1;0.01;7;0.01;1;1;14;10
0.512449;0.537625;1;0.01;8;0.01;1;1;14;2
0.468002;0.580284;1;0.01;8;0.01;1;1;14;10
0.497126;0.397061;1;0.01;9;0.01;1;1;14;2
0.483239;0.398133;1;0.01;10;0.01;1;1;14;2
0.457769;0.432071;1;0.01;12;0.01;1;1;14;2
0.474196;0.397061;1;0.01;12;0.02;1;1;14;2
0.4645;0.432071;1;0.02;12;0.02;1;1;14;2
0.451453;0.397061;1;0.02;12;0.05;1;1;14;2
