345;-1;1;1;0
346;1;1;1;0
347;1;1;1;0
348;0;1;1;12
349;-1;1;1;12
350;0;1;2;5
351;1;1;2;5
352;1;1;1;1
353;1;1;1;1
354;-1;1;1;1
355;1;2;7;12
356;1;1;1;4
357;1;1;1;4
358;-1;1;1;4
359;1;1;1;1
360;-1;1;1;2
361;-1;1;1;1
362;-1;1;1;4
363;1;1;1;4
364;1;1;1;1
365;0;1;1;4
366;1;1;3;8
367;1;1;3;8
368;-1;1;1;3
369;1;1;3;9
370;1;1;3;9
371;-1;1;3;9
372;-1;1;3;9
373;-1;1;3;9
374;1;1;1;9
375;-1;1;1;9
376;1;1;1;7
377;-1;1;1;7
378;1;1;1;7
379;1;1;1;7
380;-1;1;3;0
381;-1;1;3;0
382;1;1;1;0
383;1;1;1;0
384;-1;1;1;0
385;1;1;1;0
386;-1;1;1;0
387;1;1;1;0
388;-1;1;1;0
389;-1;1;1;0
390;-1;1;1;0
391;-1;1;1;0
392;1;1;1;0
393;-1;1;1;0
394;1;1;1;0
395;1;1;1;0
396;-1;1;1;0
397;-1;1;1;0
398;-1;1;1;0
399;1;1;4;2
400;1;1;4;2
401;1;1;4;2
402;1;1;4;2
403;1;1;4;2
404;1;1;4;2
405;-1;1;4;2
406;1;1;3;2
407;-1;1;1;7
408;1;1;1;7
409;1;1;3;2
410;1;1;3;2
411;1;1;3;2
412;1;1;3;2
413;-1;1;3;2
414;-1;1;2;12
415;-1;1;1;7
416;1;1;1;7
417;-1;1;1;7
418;-1;1;1;7
419;-1;1;1;0
420;-1;1;1;0
421;-1;1;1;0
422;-1;1;1;0
423;1;1;1;0
424;-1;1;1;0
425;-1;1;1;0
426;-1;1;1;1
427;-1;1;1;1
428;-1;1;1;1
429;1;1;1;1
430;-1;1;1;1
431;0;1;1;1
432;-1;1;1;1
433;1;1;1;1
434;-1;1;1;1
435;-1;1;1;1
436;-1;1;1;1
437;-1;1;1;1
438;1;1;1;1
439;1;1;1;1
440;-1;1;1;1
441;-1;1;1;1
442;1;1;1;1
443;-1;1;1;1
444;-1;1;1;1
445;-1;1;1;1
446;1;1;2;0
447;-1;1;1;10
448;1;1;1;8
449;-1;1;1;8
450;1;1;1;8
451;-1;1;1;10
452;-1;1;1;10
453;-1;1;1;10
454;1;1;1;10
455;-1;1;1;1
456;1;1;1;1
457;-1;1;1;1
458;-1;1;1;1
459;1;2;10;8
460;-1;1;1;1
461;1;1;1;1
462;1;1;1;1
463;1;1;1;1
464;-1;1;1;1
465;-1;1;1;1
466;-1;1;2;11
467;-1;1;3;11
468;-1;1;3;11
469;1;1;3;11
470;1;1;2;11
471;1;1;2;11
472;1;1;2;2
473;-1;1;2;2
474;1;1;2;2
475;1;1;2;2
476;-1;2;7;8
477;1;2;6;1
478;-1;2;5;9
479;-1;2;5;9
480;1;1;1;0
481;-1;1;1;0
482;1;1;1;0
483;1;1;1;0
484;-1;1;1;0
485;-1;1;1;0
486;1;1;1;0
487;-1;1;1;0
488;1;1;1;0
489;-1;1;1;0
490;1;1;1;0
491;1;1;1;0
492;-1;1;1;0
493;1;1;1;0
494;1;1;1;0
495;1;1;1;0
496;1;1;1;0
497;-1;1;4;9
498;-1;1;4;9
499;-1;1;2;9
500;1;4;7;9
501;-1;1;3;9
502;1;1;1;10
503;-1;1;1;10
504;-1;1;1;10
505;1;1;1;10
506;-1;1;1;10
507;-1;1;1;10
508;1;1;1;10
509;-1;1;2;1
510;-1;1;2;1
511;-1;1;2;1
512;-1;1;1;1
513;-1;1;1;1
514;-1;1;1;1
515;-1;1;1;1
516;1;1;1;1
517;-1;1;1;1
518;-1;1;1;1
519;-1;1;1;1
520;1;1;1;1
521;-1;1;1;1
522;0;1;1;1
523;-1;1;1;1
524;1;1;1;1
525;-1;1;1;1
526;1;1;1;1
527;1;1;1;1
528;-1;1;1;4
529;-1;1;1;4
530;1;1;1;3
531;-1;1;1;5
532;0;1;1;5
533;1;1;1;3
534;-1;1;1;3
535;0;1;1;3
536;-1;1;1;3
537;1;1;1;3
538;1;1;1;3
539;1;1;1;3
540;-1;1;1;3
541;-1;1;1;3
542;1;1;1;3
543;1;1;1;3
544;0;1;1;3
545;1;1;1;3
546;-1;1;1;3
547;-1;1;1;3
548;-1;1;1;3
549;0;1;1;3
550;1;1;1;3
551;1;1;1;3
552;-1;1;3;9
553;-1;1;3;9
554;-1;1;3;9
555;-1;1;3;9
556;-1;1;1;0
557;1;1;1;0
558;-1;1;1;0
559;1;1;1;0
560;-1;1;1;0
561;1;1;1;0
562;-1;1;1;0
563;1;1;1;0
564;1;1;1;0
565;-1;1;1;0
566;-1;1;1;0
567;-1;1;1;0
568;-1;1;1;0
569;-1;1;1;11
570;1;1;1;7
571;1;1;1;7
572;-1;1;1;7
573;-1;1;1;7
574;1;1;1;7
575;1;1;1;7
576;1;1;1;7
577;-1;1;1;1
578;-1;1;1;5
579;0;1;1;5
580;-1;1;1;1
581;-1;1;1;1
582;-1;1;1;1
583;1;1;1;1
584;-1;1;1;1
585;0;1;1;5
586;-1;1;1;1
587;1;1;1;6
588;-1;1;1;6
589;1;1;1;6
590;1;1;1;6
591;-1;1;1;6
592;-1;1;1;6
593;-1;1;1;6
594;-1;1;1;6
595;0;1;1;6
596;1;1;1;6
597;1;1;1;6
598;-1;1;1;6
599;0;1;1;6
600;0;1;1;6
601;-1;1;1;2
602;-1;1;1;2
603;1;1;1;2
604;-1;1;1;2
605;-1;1;1;2
606;-1;1;1;2
607;1;1;1;2
608;1;1;3;5
609;-1;1;1;2
610;-1;1;1;1
611;1;1;1;1
612;-1;1;1;1
613;1;1;1;3
614;-1;1;1;3
615;-1;1;1;3
616;-1;1;1;3
617;-1;1;1;3
618;0;1;1;3
619;-1;1;1;3
620;0;1;1;3
621;-1;1;1;3
622;1;1;1;3
623;1;1;1;3
624;-1;1;1;3
625;0;1;1;3
626;1;1;1;3
627;1;1;1;4
628;-1;1;1;3
629;-1;1;1;3
630;1;1;1;3
631;1;1;2;10
632;-1;1;2;10
633;-1;1;2;10
634;1;1;2;10
635;0;1;1;4
636;-1;1;1;4
637;1;1;1;4
638;1;1;1;4
639;-1;1;1;4
640;1;1;1;4
641;-1;1;1;0
642;-1;1;1;0
643;1;1;1;0
644;-1;1;1;0
645;1;1;1;0
646;1;1;1;0
647;1;1;1;0
648;1;1;1;0
649;1;1;1;0
650;1;1;1;0
651;1;1;1;2
652;-1;1;1;1
653;-1;1;1;4
654;1;1;1;1
655;1;1;1;4
656;-1;1;1;4
657;1;1;1;1
658;1;1;1;1
659;-1;1;1;1
660;-1;1;1;1
661;1;1;1;1
662;-1;1;1;1
663;1;1;1;1
664;-1;1;1;9
665;-1;1;1;9
666;1;1;1;9
667;-1;1;1;9
668;1;1;1;9
669;-1;1;1;9
670;-1;1;1;9
671;1;1;1;9
672;-1;1;1;9
673;1;1;1;9
674;1;1;1;9
675;-1;1;1;1
676;1;1;1;0
677;-1;1;1;0
678;-1;1;1;0
679;1;1;1;0
680;-1;1;1;0
681;-1;1;1;0
682;1;1;1;0
683;-1;1;1;1
684;-1;1;1;1
685;1;1;1;0
686;1;1;1;0
687;1;1;1;0
688;1;1;1;0
689;-1;1;2;6
690;-1;1;2;6
691;0;1;2;6
692;-1;1;1;12
693;-1;1;2;6
694;-1;1;4;6
695;1;1;2;4
696;-1;1;2;4
697;1;1;1;10
698;1;1;2;4
699;1;1;2;4
700;-1;1;2;2
701;-1;1;2;2
702;1;1;2;12
703;1;1;2;10
704;1;1;2;10
705;1;1;2;10
706;1;1;2;10
707;-1;1;2;10
708;1;1;2;10
709;1;1;2;10
710;-1;1;2;10
711;-1;1;1;0
712;-1;1;1;0
713;1;1;3;2
714;1;1;1;0
715;1;1;1;0
716;1;1;1;0
717;-1;1;1;2
718;-1;1;1;2
719;-1;1;1;2
720;1;1;1;2
721;1;1;1;2
722;-1;1;1;2
723;1;1;1;2
724;1;1;1;2
725;1;1;1;2
726;1;1;1;2
727;1;1;1;2
728;1;1;1;3
729;-1;1;1;2
730;1;1;1;3
731;1;1;2;1
732;1;1;2;1
733;1;1;3;5
734;-1;1;3;5
735;-1;1;3;5
736;-1;1;3;5
737;-1;1;3;5
738;-1;1;3;5
739;-1;1;3;5
740;1;1;1;12
741;1;1;1;12
742;1;1;1;3
743;-1;1;3;12
744;-1;1;1;0
745;1;1;1;0
746;-1;1;1;0
747;1;1;1;0
748;-1;1;1;0
749;1;1;1;0
750;-1;1;1;0
751;-1;1;1;0
752;1;1;1;0
753;1;1;1;0
754;-1;1;1;0
755;-1;1;1;0
756;-1;1;1;0
757;1;1;1;0
758;-1;1;1;0
759;-1;1;1;0
760;1;1;1;0
761;1;1;1;0
762;-1;1;1;6
763;-1;1;1;6
764;-1;1;1;6
765;-1;1;1;6
766;-1;1;1;6
767;1;1;1;2
768;-1;1;1;2
769;-1;1;1;2
770;1;1;1;2
771;1;1;1;2
772;-1;1;1;2
773;-1;1;1;2
774;1;1;1;2
775;1;2;1;0
776;1;2;1;0
777;-1;1;10;1
778;-1;1;1;2
779;0;1;1;2
780;1;2;1;4
781;-1;1;1;1
782;-1;1;1;1
783;1;1;1;1
784;0;1;1;1
785;1;1;1;1
786;-1;1;1;1
787;-1;1;4;0
788;1;1;1;0
789;-1;1;1;0
790;1;1;4;0
791;1;1;1;11
792;-1;1;1;11
793;1;1;1;11
794;1;1;1;11
795;1;1;1;11
796;1;1;1;11
797;1;1;1;10
798;1;1;1;10
799;1;1;1;10
800;-1;1;1;10
801;1;1;1;1
802;1;1;1;1
803;1;1;1;1
804;1;1;1;1
805;1;1;1;1
806;-1;1;1;1
807;-1;1;1;1
808;1;1;1;1
809;-1;1;1;1
810;-1;1;1;1
811;-1;1;1;1
812;1;1;1;1
813;-1;1;1;1
814;-1;1;1;1
815;1;1;1;1
816;-1;1;1;1
817;1;1;1;2
818;-1;1;1;1
819;-1;1;1;1
820;-1;1;8;2
821;-1;1;8;2
822;1;1;12;11
823;1;1;1;7
824;1;1;1;2
825;-1;1;1;2
826;1;1;1;8
827;1;1;1;2
828;1;1;1;2
829;-1;1;1;2
830;1;1;1;2
831;-1;1;1;2
832;1;1;1;2
833;-1;1;1;2
834;1;2;4;2
835;-1;2;2;1
836;1;2;2;1
837;1;2;2;1
838;1;2;2;1
839;1;2;2;1
840;1;2;1;8
841;1;2;1;3
842;-1;2;1;3
843;-1;2;1;3
844;-1;2;1;3
845;-1;2;1;8
846;1;2;1;3
847;1;2;1;8
848;-1;2;1;3
849;1;1;2;6
850;-1;2;10;8
851;-1;2;10;8
852;-1;1;2;6
853;1;2;10;8
854;-1;1;2;6
855;0;1;2;8
856;1;1;1;0
857;1;2;10;8
858;-1;1;1;0
859;-1;1;1;0
860;1;1;1;0
861;1;1;1;0
862;-1;1;1;0
863;-1;1;1;0
864;1;1;1;0
865;1;1;1;0
866;-1;1;1;0
867;-1;1;1;0
868;1;1;1;0
869;-1;1;1;4
870;-1;1;1;4
871;1;1;1;0
872;-1;1;1;0
873;-1;1;3;2
874;1;1;2;10
875;1;1;2;10
876;1;1;2;10
877;1;1;1;3
878;1;1;1;3
879;-1;1;1;6
880;0;1;1;6
881;1;1;1;6
882;-1;1;1;6
883;0;1;1;6
884;1;1;1;6
885;1;1;1;6
886;-1;1;1;6
887;1;1;1;6
888;0;1;1;6
889;-1;1;1;6
890;0;1;1;6
891;1;1;1;6
892;0;1;1;6
893;0;1;1;6
894;0;1;1;6
895;1;1;1;6
896;-1;1;1;6
897;-1;1;1;0
898;1;1;1;0
899;-1;1;5;9
900;-1;1;1;6
901;-1;1;1;6
902;1;1;1;2
903;-1;1;1;2
904;1;1;1;6
905;-1;1;1;2
906;1;1;1;2
907;-1;1;1;6
908;-1;1;1;6
909;0;1;1;6
910;-1;1;1;6
911;-1;1;1;6
912;-1;1;1;6
913;1;1;1;6
914;-1;1;1;6
915;-1;1;1;5
916;1;1;1;12
917;-1;1;1;12
918;1;1;1;2
919;-1;1;1;4
920;0;1;1;4
921;-1;1;1;1
922;-1;2;1;11
923;1;1;1;1
924;-1;1;1;1
925;1;1;1;1
926;-1;1;1;1
927;-1;1;1;1
928;-1;1;1;1
929;1;1;1;1
930;-1;1;1;1
931;1;1;1;4
932;1;1;1;4
933;1;1;1;4
934;-1;1;1;1
935;-1;1;3;2
936;-1;1;2;2
937;-1;1;1;4
938;1;1;3;2
939;1;1;3;2
940;1;1;2;7
941;-1;1;1;5
942;-1;1;1;5
943;-1;2;9;10
944;1;1;3;2
945;1;1;1;9
946;-1;1;1;9
947;-1;1;1;9
948;-1;1;1;9
949;-1;1;1;9
950;-1;1;1;9
951;1;1;1;9
952;-1;1;4;2
953;-1;1;4;2
954;1;1;1;9
955;1;1;1;9
956;-1;4;8;10
957;1;1;2;1
958;1;2;5;10
959;1;1;1;2
960;-1;4;8;10
961;-1;1;1;2
962;-1;1;1;2
963;-1;1;1;2
964;1;1;1;2
965;1;1;1;2
966;-1;1;1;2
967;-1;1;1;2
968;1;1;1;2
969;-1;1;1;2
970;0;1;1;2
971;-1;1;1;2
972;-1;1;1;1
973;1;1;1;2
974;1;1;1;1
975;1;1;11;2
976;-1;1;11;2
977;1;1;1;1
978;1;1;1;8
979;-1;1;1;1
980;-1;1;1;1
981;1;1;1;1
982;-1;1;1;1
983;-1;1;1;1
984;1;1;1;1
985;1;1;1;1
986;-1;1;1;1
987;1;2;2;9
988;1;1;1;1
989;-1;1;1;1
990;1;1;1;1
991;-1;1;2;0
992;-1;1;1;0
993;-1;1;1;0
994;-1;1;1;1
995;-1;1;1;0
996;-1;1;1;0
997;-1;1;1;0
998;-1;1;1;0
999;1;1;1;0
1000;-1;1;1;0
1001;1;1;1;0
1002;1;1;1;0
1003;-1;1;1;0
1004;-1;1;1;0
1005;1;1;1;0
1006;-1;1;1;0
1007;1;1;1;0
1008;1;1;1;0
1009;-1;1;1;0
1010;1;1;1;0
1011;-1;1;1;0
1012;-1;1;1;0
1013;-1;1;1;0
1014;-1;1;1;0
1015;1;1;1;0
1016;-1;1;1;0
1017;1;1;1;0
1018;-1;1;1;0
1019;-1;1;1;0
1020;-1;1;3;9
1021;1;1;1;9
1022;1;1;1;9
1023;1;1;1;9
1024;1;1;1;9
1025;-1;1;1;1
1026;-1;1;1;1
1027;1;1;1;1
1028;-1;1;1;1
1029;1;1;1;1
1030;-1;1;1;1
1031;1;1;1;1
1032;1;1;2;1
1033;-1;1;1;2
1034;-1;1;1;2
1035;1;1;1;2
1036;-1;1;1;2
1037;1;1;1;5
1038;0;1;1;5
1039;-1;1;1;5
1040;-1;1;1;5
1041;1;1;1;5
1042;0;1;1;5
1043;1;1;1;2
1044;1;1;1;2
1045;0;1;1;2
1046;1;1;1;10
1047;1;1;1;10
1048;1;1;1;10
1049;1;1;1;10
1050;-1;1;1;4
1051;-1;1;1;0
1052;0;1;1;6
1053;0;1;1;6
1054;1;1;1;4
1055;1;1;1;4
1056;1;1;1;4
1057;1;1;1;3
1058;1;1;1;4
1059;1;1;1;4
1060;1;1;1;4
1061;-1;1;1;4
1062;1;1;1;4
1063;-1;1;1;4
1064;1;1;1;4
1065;-1;1;1;4
1066;-1;1;1;4
1067;0;1;1;3
1068;1;1;1;3
1069;1;1;1;3
1070;1;4;6;5
1071;1;1;3;9
1072;-1;1;3;9
1073;-1;1;3;7
1074;1;1;1;0
1075;1;1;1;0
1076;1;1;1;0
1077;1;1;2;8
1078;1;1;2;8
1079;-1;1;2;8
1080;-1;1;1;0
1081;1;1;1;0
1082;-1;1;1;0
1083;-1;1;1;0
1084;1;1;1;0
1085;-1;1;1;0
1086;-1;1;1;0
1087;1;1;1;0
1088;-1;1;1;0
1089;-1;1;1;0
1090;1;1;1;0
1091;1;1;1;0
1092;1;1;1;2
1093;1;1;1;0
1094;1;1;1;2
1095;-1;1;1;0
1096;-1;1;1;0
1097;1;1;1;0
1098;1;1;1;0
1099;-1;1;1;0
1100;-1;1;1;0
1101;1;1;1;0
1102;1;1;2;11
1103;1;1;2;3
1104;1;1;2;3
1105;1;1;2;3
1106;-1;1;1;9
1107;-1;1;2;11
1108;1;1;2;11
1109;1;1;2;11
1110;-1;1;6;1
1111;1;1;6;1
1112;1;1;2;1
1113;1;1;2;1
1114;1;1;2;1
1115;-1;1;2;1
1116;-1;1;2;1
1117;-1;1;2;1
1118;1;1;2;1
1119;1;1;2;1
1120;-1;1;2;1
1121;-1;1;2;1
1122;-1;1;2;1
1123;1;1;2;1
1124;1;1;2;1
1125;-1;1;2;1
1126;-1;1;10;3
1127;-1;1;10;3
1128;1;1;10;3
1129;1;1;10;3
1130;1;1;2;1
1131;1;1;1;0
1132;-1;1;1;0
1133;-1;1;1;0
1134;1;1;1;0
1135;1;1;1;0
1136;-1;1;1;0
1137;-1;1;1;0
1138;1;1;1;0
1139;1;1;1;0
1140;-1;1;1;0
1141;1;1;1;0
1142;1;1;1;0
1143;1;1;1;0
1144;1;1;1;0
1145;-1;1;1;0
1146;-1;1;1;0
1147;1;1;1;0
1148;1;1;1;0
1149;1;1;1;0
1150;0;1;1;0
1151;1;1;1;0
1152;0;1;1;0
1153;-1;1;1;0
1154;-1;1;1;0
1155;-1;1;1;0
1156;1;1;1;0
1157;-1;1;1;0
1158;-1;1;1;0
1159;1;1;1;0
1160;1;1;1;0
1161;-1;1;1;10
1162;1;1;1;3
1163;-1;1;1;3
1164;1;1;1;3
1165;1;1;1;3
1166;1;1;1;3
1167;-1;1;1;3
1168;-1;1;1;0
1169;1;1;1;3
1170;-1;1;1;3
1171;1;1;1;3
1172;-1;1;1;3
1173;1;1;1;3
1174;1;1;1;2
1175;0;1;1;3
1176;-1;1;1;3
1177;1;1;3;5
1178;1;1;1;2
1179;1;1;1;2
1180;1;1;1;2
1181;1;1;1;0
1182;-1;1;1;0
1183;-1;1;1;0
1184;-1;1;1;2
1185;1;1;1;2
1186;-1;1;1;0
1187;1;1;1;2
1188;-1;1;1;0
1189;-1;1;1;0
1190;1;1;1;0
1191;-1;1;1;0
1192;1;1;1;0
1193;-1;1;1;0
1194;-1;1;1;0
1195;1;1;1;0
1196;-1;1;1;12
1197;0;1;1;12
1198;1;1;1;2
1199;-1;1;1;12
1200;1;1;1;12
1201;1;1;1;6
1202;0;1;1;6
1203;0;1;1;6
1204;-1;1;1;10
1205;-1;1;1;10
1206;1;1;1;10
1207;1;1;1;10
1208;-1;1;6;2
1209;-1;1;6;2
1210;-1;1;1;10
1211;-1;1;1;10
1212;1;1;1;10
1213;1;1;6;2
1214;1;1;1;8
1215;1;1;1;8
1216;-1;1;1;8
1217;1;1;1;8
1218;-1;1;1;8
1219;1;1;1;8
1220;-1;1;1;8
1221;-1;1;2;5
1222;-1;1;2;5
1223;-1;1;2;2
1224;-1;1;2;5
1225;-1;1;2;5
1226;1;1;2;5
1227;-1;1;2;2
1228;-1;1;2;2
1229;1;1;2;2
1230;-1;1;1;1
1231;-1;1;2;2
1232;-1;1;2;2
1233;1;1;2;2
1234;1;1;2;2
1235;-1;1;2;2
1236;-1;1;2;2
1237;-1;1;2;2
1238;-1;1;2;2
1239;1;1;1;1
1240;-1;1;1;0
1241;-1;1;1;12
1242;-1;1;1;12
1243;1;1;1;12
1244;-1;1;1;2
1245;-1;1;1;12
1246;-1;1;1;12
1247;0;1;1;6
1248;-1;1;1;1
1249;-1;1;1;1
1250;-1;1;1;1
1251;1;1;1;1
1252;-1;1;1;1
1253;-1;1;1;1
1254;-1;1;1;12
1255;1;1;1;12
1256;1;1;1;0
1257;1;1;1;1
1258;0;1;1;6
1259;-1;1;1;6
1260;-1;1;1;6
1261;1;1;1;6
1262;1;1;1;6
1263;-1;1;1;6
1264;-1;1;1;0
1265;1;1;1;0
1266;1;1;1;0
1267;-1;1;1;0
1268;-1;1;1;0
1269;1;1;1;0
1270;-1;1;1;0
1271;1;1;1;0
1272;-1;1;1;0
1273;1;1;1;0
1274;-1;1;1;0
1275;-1;1;1;0
1276;-1;1;1;4
1277;-1;1;1;4
1278;-1;1;1;4
1279;-1;1;1;4
1280;-1;1;1;4
1281;1;1;1;1
1282;1;1;1;1
1283;1;1;1;1
1284;-1;1;2;4
1285;-1;1;1;4
1286;1;1;1;4
1287;0;1;1;4
1288;1;1;1;2
1289;1;1;1;2
1290;-1;1;1;2
1291;-1;1;1;2
1292;-1;1;1;2
1293;-1;1;1;2
1294;1;1;1;2
1295;1;1;1;2
1296;-1;1;1;2
1297;-1;1;1;2
1298;-1;1;1;2
1299;1;1;1;2
1300;0;1;1;2
1301;1;1;1;2
1302;-1;1;1;2
1303;1;1;1;2
1304;-1;1;1;2
1305;0;1;1;2
1306;1;1;1;2
1307;-1;1;1;2
1308;-1;1;1;2
1309;-1;1;1;2
1310;1;1;1;2
1311;-1;1;1;2
1312;1;1;1;2
1313;1;1;1;0
1314;-1;1;1;0
1315;-1;1;1;4
1316;1;1;2;7
1317;1;1;1;0
1318;-1;1;1;0
1319;1;1;1;0
1320;1;1;1;0
1321;1;1;1;8
1322;1;1;2;7
1323;1;1;2;7
1324;-1;1;1;0
1325;-1;1;1;1
1326;1;1;1;1
1327;-1;1;1;1
1328;1;1;1;1
1329;1;1;1;1
1330;-1;1;1;1
1331;1;1;1;1
1332;-1;1;1;1
1333;-1;1;1;1
1334;1;1;1;1
1335;-1;1;1;1
1336;-1;1;1;1
1337;-1;1;1;1
1338;-1;1;4;9
