0;0;0;0
0.256628;0.24528;0.0537838;0.0714746
0.312831;0.0798999;0.0129716;0.151029
0.246023;0.702373;0.159633;0.0633659
0.439024;-0.248338;-0.0331897;0.543751
0.490986;-0.296238;-0.0700896;0.443897
0.472959;-0.494153;-0.0755083;0.631669
0.431601;-0.840873;-0.0876385;0.994883
